source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Борлуулалтын менежер /бөөний төв/,"""АПУ"" Хувьцаат компани",4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ажиллах нөхцөл
Zangia,Эдийн Засагч (Технологийн бизнес),Номин Холдинг,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Программ хангамж | Ур чадвар
Zangia,Япон хоолны ЕРӨНХИЙ ТОГООЧ,Ви эм си групп ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Мэдлэг | Ур чадвар | Хандлага
Zangia,Бараа удирдлагын менежер,Сод Монгол Групп,3000000,3500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Тавигдах шаардлага
Zangia,БОРЛУУЛАЛТЫН АЛБАНЫ ДАРГА /эмэгтэй/,МонФүүдЛанд ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Тавигдах шаардлага
Zangia,МАРКЕТИНГИЙН АХЛАХ МЕНЕЖЕР  /Тимус Фарма ХХК/,Монос Групп,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Тавигдах шаардлага
Zangia,БОРЛУУЛАЛТЫН АХЛАХ МЕНЕЖЕР /Тимус Фарма ХХК/,Монос Групп,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Тавигдах шаардлага
Zangia,Борлуулалт-Маркетингийн Хэлтсийн Ахлах,Minespec llc,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Тавигдах шаардлага
Zangia,Механик инженер (Үйлдвэрийн),Амтат чавга ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,"ундаа, шүүсний үйлдвэрийн тоног төхөөрөмжийн талаар мэдлэгтэй, мэргэжлээрээ ажиллаж байсан туршлагатай; | цахилгааны мэдлэгтэй бол давуу тал болно; | тогтвор суурьшилтай, тууштай ажиллах; | асуудал шийдвэрлэх, шийдэл олох чадвартай; | хариуцлагатай, зарчимч, шударга"
Zangia,Үйлдвэр хариуцсан дарга,"""Милая Фүүдс"" ХХК",3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,"бакалаврын зэрэгтэй (инженерчлэл, хүнсний үйлдвэрлэлийн менежмент, технологич чиглэлээр) | хүнсний үйлдвэрлэлийн салбарт 5-аас дээш жилийн туршлага | удирдлагын ур чадвар, багийн менежментийн туршлагатай | аюулгүй байдал, чанарын стандартын талаархи мэдлэгтэй | санал хүсэлт, шалтгааны анализ хийх чадвартай | бүтээлч сэтгэлгээ, шийдвэр гаргах чадвартай | компьютерийн хэрэглээ, программ хангамжийн мэдлэгтэй | эмэгтэй&nbsp; | 32-45 насны"
Zangia,"БОРЛУУЛАЛТЫН СУПЕРВАЙЗОР /Жижиглэн, зах, бөөний тө","""Траст Трейд"" ХХК",4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, маркетингийн чиглэлээр их дээд сургууль төгссөн | мэргэжлээрээ 2 буюу түүнээс дээш жил ажилласан | гэрээ хэлэлцээр хийх чадвартай | борлуулалт идэвхжүүлэх, борлуулалтын ур чадваруудыг эзэмшсэн | тоон мэдээлэлд дүн шинжилгээ хийж, шийдвэр гаргаж ажиллах туршлагатай | баг удирдах, манлайлах бусдад эерэг нөлөө үзүүлэх чадвартай"
Zangia,Үл хөдлөх хөрөнгийн мэргэжилтэн,Ремакс Вийн,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,тавигдах шаардлага: | - үл хөдлөх эд хөрөнгө зуучлалын салбарт тууштай ажиллах хүсэл сонирхолтой | - тууштай ажиллах | - мэргэжил шаардахгүй | - цагийн менежмент сайн | - 26 наснаас дээш
Zangia,БОРЛУУЛАЛТЫН АЛБАНЫ ДАРГА,Хүнс Экспресс ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,PEPPER LUNCH брэнд- САЛБАРЫН ДАРГА,БльюМон Групп,3500000,4000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Ахлах нягтлан бодогч /TML/,Ти Эм Эл ХХК,4500000,5000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Бизнес хөгжлийн  Ахлах менежер,Ви Эм Си Групп ХХК,2500000,3000000,,Менежмент,4,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,"АЖИЛ ҮЙЛЧИЛГЭЭ, ХУДАЛДАН АВАЛТЫН АЛБАНЫ ДАРГА",Монголын Алт (МАК) ХХК,6000000,6500000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Хэлний мэдлэг
Zangia,"Захиргаа, хүний нөөцийн албаны дарга",Мастер фүүдс ХХК,4500000,5000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Zangia,"Маркетинг, гадаад харилцааны албаны дарга",Таван Богд  ХХК (Toyota),7000000,7500000,,Менежмент,10,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Бизнес хөгжүүлэлтийн албаны дарга,Таван Богд Групп,6500000,7000000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Хэлний мэдлэг
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ,Гранд Сутай ХХК / 200&570 авто сервис /,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Нягтлан бодогч | Удирдах туршлага | Санхүүгийн программ | Багаар ажиллах
Zangia,ХЭМАБ-н ахлах менежер,Макс Групп,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Бакалаврын зэрэгтэй | Мэргэжлийн сертификат | Туршлагатай
Zangia,Ахлах Хуульч,Сод Монгол Групп,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Бакалаврын зэрэгтэй | Туршлагатай | Ур чадвартай
Zangia,3-р цахилгаан станцын урд Үйлдвэрийн дарга,Чиглэл ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Дээд боловсролтой | Удирдах туршлага | Зохион байгуулалт
Zangia,БРЭНД МАРКЕТИНГИЙН АЛБАНЫ ДАРГА,Милко ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Бакалаврын зэрэгтэй | Удирдах туршлага | Анализ хийх
Zangia,Төлөвлөлт шинжилгээний ахлах менежер,Монголиан Стар Дистрибюшин ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Бакалаврын зэрэгтэй | Туршлагатай | Англи хэлтэй
Zangia,Өгөгдлийн шинжээч /Толгой компани/,Ньюпрогресс Групп ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ахлах дата инженер,Боловсрол | Туршлага | Мэдлэг | Мэдлэг | Хэлний мэдлэг
Zangia,Судалгааны ахлах менежер,Эм Эм Си Жи ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,"Байгуулагын вэбсайт, борлуулалт хариуцсан менежер",Стийдфаст Монголиа,2500000,3000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Туршлага | Мэдлэг | Хэлний мэдлэг
Zangia,Хүний нөөцийн менежер,Их Монгол Резорт ХХК,2500000,3000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ажилтан,Боловсрол | Ур чадвар | Ур чадвар
Zangia,Үйлдвэр эрхэлсэн дэд захирал,Хүнс Групп,5500000,6000000,,Менежмент,11,Ахлах менежер / Нэгжийн удирдлага,Дэд захирал,Боловсрол | Туршлага | Мэдлэг
Zangia,"Захиргаа, хүний нөөцийн менежер",Итгэл Эмнэлэг,3000000,3500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Захиргааны ажилтан,Туршлага | Туршлага | Мэдлэг
Zangia,Зах зээл хариуцсан захирал,МRТ Менежмент ХХК,6000000,6500000,,Менежмент,11,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,"Үр дүн, бүтээмжийг эрхэмлэгч ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР",Ейс ХХК,2100000,2500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ажилтан,Туршлага | Ур чадвар | Хандлага | Хандлага | Хандлага | Хэлний мэдлэг
Zangia,Ерөнхий инженер,Професионалстрой  ХХК,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Мэдлэг | Компьютерийн мэдлэг | Ур чадвар | Ур чадвар
Zangia,ЕРӨНХИЙ ТОГООЧ,Таван Богд Билдинг Саплай ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Мэдлэг | Ур чадвар | Ур чадвар | Ур чадвар | Ур чадвар
Zangia,Ерөнхий нягтлан бодогч,Цайдам Трейд ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Мэдлэг
Zangia,Уул уурхайн ашиглалтын инженер,Бадрах Дюкс ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Бүс хариуцсан менежер,Хаансүү ХХК,3000000,3500000,,Менежмент,5,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Туршлага | Боловсрол | Ур чадвар
Zangia,Маркетингийн ахлах менежер,Ханбагавүүд ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Туршлага
Zangia,МАРКЕТИНГИЙН ЕРӨНХИЙ МЕНЕЖЕР,Стади энд травел аброад ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Хэлний мэдлэг | Туршлага
Zangia,Эрсдэлийн ахлах менежер,Инвескор ББСБ ХК,3500000,4000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага
Zangia,АХЛАХ ХӨГЖҮҮЛЭГЧ,Тэсо Инвестмэнт ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ахлах программ хөгжүүлэгч,Туршлага | Ур чадвар | Ур чадвар
Zangia,АГЕНТ /Y.X.Х. зуучлагч/,РЕМАКС СУПРИМ,6000000,6500000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Хандлага | Туршлага
Zangia,АГЕНТ /Y.X.Х. зуучлагч/,РЕМАКС СУПРИМ,6000000,6500000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Хандлага | Туршлага
Zangia,Бизнес хөгжлийн менежер /Албаны дарга/,Монхорус Интернэшнл ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,Барилгын инженер,Хос цамхаг өргөө,2100000,2500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Компьютерийн мэдлэг | Туршлага | Хандлага
Zangia,Хамгаалалтын албаны дарга,Макс Групп,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Боловсрол
Zangia,Маркетингийн менежер,Автомарт,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Зайны аудитор,Капитрон банк,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Техникийн ур чадвар | Хувийн зан чанар
Zangia,Ахлах Брэнд менежер,Саммит Компьютер Технологи ХХК,6500000,7000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Мэдлэг | Хэлний мэдлэг
Zangia,ҮЙЛДВЭРИЙН АХЛАХ ИНЖЕНЕР,КАРЬЕР МАСТЕР ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
Zangia,Ахлах инженер,Orchlon Consulting  LLC,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Хандлага
Zangia,Үйл ажиллагааны ахлах менежер,Orchlon Consulting  LLC,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Ур чадвар | Мэдлэг | Хандлага
Zangia,МАРКЕТИНГИЙН АХЛАХ МЕНЕЖЕР/ТЭСО ДЭЙРИ ХХК/,Милко ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Хандлага | Хэлний мэдлэг | Ур чадвар
Zangia,Business Development Manager,Абрис,6500000,7000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Education | Knowledge | Certifications | Experience | Network | Skills | Language
Zangia,Эдийн Засагч,Номин Холдинг,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Программ хангамж
Zangia,Ерөнхий нягтлан бодогч,Хархорум хотын захиргаа,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Мэргэжил | Туршлага
Zangia,Ерөнхий нягтлан бодогч,Наран Трейд ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
Zangia,Санхүүгийн менежер,Premier Tailor LLC,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Маркетингийн ахлах менежер,Биг стар лайф монголиа ххк,3500000,4000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Zangia,МАРКЕТИНГИЙН АХЛАХ МЕНЕЖЕР,Нэкст Групп XXK,2500000,3000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Гадаад хэл
Zangia,КАТЕГОРИ МЕНЕЖЕР /ахлах /,Наран Март ХХК,2500000,3000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Ур чадвар
Zangia,Маркетингийн ахлах менежер,Хүнс Экспресс ХХК,3000000,3500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Борлуулалтын ахлах менежер / Mastino брэнд /,Пазлхаус ХХК,5000000,5500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Бусад
Zangia,ТӨСЛИЙН МЕНЕЖЕР,Оршил Констракшн ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Боловсрол | Туршлага | Програм хангамж | Нэмэлт давуу тал | Ур чадвар
Zangia,Борлуулалтын ахлах менежер,Пи Эйч Ар консалтинг ХХК,6500000,7000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Мэдлэг
Zangia,Борлуулалт хариуцсан ахлах менежер,Уранган ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Хувь хүний чанар | Ур чадвар | Мэдлэг
Zangia,Барилгын төсөл хариуцсан ерөнхий инженер,ИНСТАЛЛ НАРАН КОНСТРАКШН ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Боловсрол | Ур чадвар | Хувь хүний чанар | Туршлага
Zangia,Төслийн менежер,Прайм роу менежмент ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Боловсрол | Туршлага
Zangia,"Маркетинг, сошиал медиа хариуцсан менежер",Анура Ревью ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Сонирхол | Хэлний мэдлэг
Zangia,Бизнес хөгжил гадаад худалдааны ерөнхий менежер,Сод Монгол Групп,4500000,5000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ,ЮБИКСОЛЮШН ХХК,4000000,4500000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадварууд
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ,Монжаргалант групп,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар
Zangia,Борлуулалтын албаны дарга /Дельта Фүүдс ХХК/,Дельта Холдинг,4500000,5000000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Zangia,Ерөнхий нягтлан бодогч,Клауд Найн Бьюти ХХК,4500000,5000000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар | Хандлага
Zangia,Борлуулалтын ахлах менежер,Их эффект ХХК,2500000,3000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Хандлага | Ур чадвар
Zangia,Бизнес хөгжлийн албаны дарга,Ази Фарма  ХХК,4500000,5000000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Хэлний мэдлэг | Боловсрол | Туршлага | Ур чадвар | Хандлага
Zangia,Үйлдвэрийн дарга,Юмэко,4500000,5000000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ур чадвар | Хандлага | Туршлага
Zangia,ҮЙЛ АЖИЛЛАГААНЫ АХЛАХ МЕНЕЖЕР*,Ази Фарма  ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Өвөрхангай - Салбарын захирал,Инвескор ББСБ ХК,4000000,4500000,,Гүйцэтгэх удирдлага,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,"Мэргэшсэн нягтлан бодогч- /Сургууль, Цэцэрлэг/","ИМПЕРИАЛ СУРГУУЛЬ, ЦЭЦЭРЛЭГ",3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар
Zangia,Ашиглалт хариуцсан ерөнхий инженер,Мишээл Групп ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Бизнес хөгжлийн ахлах менежер,Сэнд эм эн ББСБ ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Zangia,"Сургалтын албаны ерөнхий менежер /бага, дунд, ахлах/","ИМПЕРИАЛ СУРГУУЛЬ, ЦЭЦЭРЛЭГ",4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,ҮЙЛДВЭРИЙН ДАРГА,Мастер фүүдс ХХК,5000000,5500000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Үйл ажиллагаа хариуцсан менежер ажилд авна.,Баянгол мед ХХК,2100000,2500000,,Менежмент,5,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ур чадвар | Туршлага
Zangia,Маркетингийн ахлах менежер,Цэс Хайрхан ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,Маркетингийн ахлах менежер,Гүнд инвестмент холдинг групп,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар
Zangia,Захиргааны албаны ахлах менежер /Хятад хэлтэй/,Монгол тунжөн майнинг инвестмент групп” ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Захиргааны ажилтан,Боловсрол | Ур чадвар | Туршлага
Zangia,Үйл ажиллагааны менежер,Брюнинг Нью Индустриал Техноложи Монгол ХХК,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар | Программ хангамж | Хэлний мэдлэг
Zangia,Маркетингийн ахлах менежер,Наран косметикс ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Хэлний мэдлэг | Программ хангамж
Zangia,Хуулийн зөвлөх /Улаанбаатар/,Өег Гурил ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Компьютерийн мэдлэг | Ур чадвар | Ур чадвар | Ур чадвар | Хувийн зан чанар
Zangia,"Хууль эрхзүй, нийцлэлийн албаны дарга",Гурван бухат групп ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Туршлага
Zangia,Ахлах менежер,Бодь-электроникс ХХК,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Ур чадвар | Ур чадвар | Ур чадвар | Гадаад хэл | Хувийн зан чанар | Хувийн зан чанар | Туршлага | Туршлага
Zangia,БАРИЛГЫН ЕРӨНХИЙ ИНЖЕНЕР,Таван Богд Билдинг Саплай ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ур чадвар | Ур чадвар | Гадаад хэл
Zangia,Үйл ажиллагааны менежер,Рөүт Катеринг,3000000,3500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Ур чадвар | Англи хэл
Zangia,Борлуулалтын ахлах менежер,Оспринг Монгол ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Туршлага | Удирдах чадвар | Харилцаа | Анализ
Zangia,Тооцооны төвийн эрхлэгч,Ариг Банк,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ур чадвар | Туршлага | Гадаад хэл
Zangia,Дэлгүүрийн үйл ажиллагаа хариуцсан менежер,Алтан Жолоо Трейд ХХК,3000000,3500000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Насны хязгаар | Туршлага | Ур чадвар
Zangia,Ерөнхий инженер,Монкон Групп ХХК,3500000,4000000,,Гүйцэтгэх удирдлага,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
Zangia,Дулааны инженер /Налайх ЭДВ ХХК/,Ньюпрогресс Групп ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,"Дулааны инженерээр их дээд сургууль төгссөн | Мэргэжлээрээ 2-3 жил ажилласан ажлын туршлагатай | Шугам хоолой, дулааны тооцооллыг хянах, угсралтын ажлыг зохион байгуулах | Үйлдвэрийн дулаан хангамжийн ажлыг хариуцан зохион байгуулалт хийх ажиллах"
Zangia,Борлуулалтын ахлах менежер,CBNI,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"Маркетинг, худалдаа, бизнесийн удирдлагаар их сургууль төгссөн | Борлуулалтын ахлахын чиглэлээр 2-с дээш жилийн туршлагатай | Хятад хэлнйи бичгийн болон ярианы дундаас дээш түвшиний мэдлэгтэй | Багаар ажиллах чадвартай | Зах зээлийн чиг хандлага мэдлэгтэй, идэвхи санаачлагатай"
Zangia,Борлуулалтын ахлах менежер,Тод оймс ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"Худалдаа, бизнесийн чиглэлээр их дээд сургууль төгссөн | Борлуулалтын чиглэлээр удирдлагын түвшинд 3 ба түүнээс дээш жил ажилласан туршлагатай | Англи хэл болон орос хэлний мэдлэгтэй /ярианы болон бичгийн ур чадвартай/"
Zangia,Зочид буудлын менежер,G&U GOLD,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,"Зочид буудлын менежмент болон бизнесийн удирдлагын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | Хариуцлагатай, тогтвор суурьшилтай ажиллах"
Zangia,ЭХНТ -ийн Эрхлэгч,Мөнхийн Тун ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,"Эм зүйч мэргэжлээр баклавр болон түүнээс дээш зэрэгтэй байх | Мэргэжлээрээ 3-аас дээш жил ажилласан туршлагатай | Компьютерийн хэрэглээний программууд дээр ажиллах чадвартай | Зохион байгуулах, удирдах ур чадвартай"
Zangia,Ерөнхий нягтлан бодогч,Уранган ХХК,4500000,5000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Техник ур чадвар
Zangia,БАЯН-ӨЛГИЙ САЛБАРЫН ЗАХИРАЛ,Мандал Дижитал Кредит ББСБ ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Техник ур чадвар
