source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Зээл хариуцсан менежер - Хөвсгөл салбар /эрэгтэй/,Монгол Ай Ди ХХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага
Zangia,Хүний нөөцийн менежер,Хатант интернэшнл ххк,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Ур чадвар
Zangia,"ҮЙЛ АЖИЛЛАГААНЫ МЕНЕЖЕР ""COFFEE BEAN & TEA LEAF""",Интер Кюзин ХХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,Давхар даатгалын менежер,Бодь Даатгал ХХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Үйл ажиллагаа хариуцсан менежер/Солонгос хэлтэй/,iDO class,3000000,3500000,,Менежмент,5,Менежер / Супервайзор,Бусад,Хэлний мэдлэг | Боловсрол
Zangia,Борлуулалтын менежер,Говь ХК,3000000,3500000,,Менежмент,5,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,САЛБАРЫН ТУСЛАХ МЕНЕЖЕР /БОГД АР САЛБАРТ/,М Март,2100000,2500000,,Менежмент,5,Менежер / Супервайзор,Мэдээллийн аюулгүй байдал болон систем администрат,Боловсрол | Ур чадвар
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР*,Ази Фарма  ХХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,СУРГАЛТ ХӨГЖИЛ ХАРИУЦСАН МЕНЕЖЕР /АФМ/,Ази Фарма  ХХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,Барилгын захиалагчийн хяналтын инженер,Чингис шар айраг ХХК,5000000,5500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Ур чадвар
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР /Coffee bean tea leaf/,Наран Трейд ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Ур чадвар | Ур чадвар
Zangia,"ШТС хариуцсан эрхлэгч, шатахууны нярав /Улаанбаата",Тэс Петролиум ХХК,1800000,2100000,,Менежмент,5,Менежер / Супервайзор,Мультимедиа дизайнер,Боловсрол | Ур чадвар
Zangia,АВТОМАШИН БОРЛУУЛАЛТЫН МЕНЕЖЕР,Бизхауз ХХК,2100000,2500000,,Менежмент,5,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Ур чадвар
Zangia,АХЛАХ НЯГТЛАН БОДОГЧ,POCKET,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,РЕСТОРАНЫ МЕНЕЖЕР,Улаанбаатар групп ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Мэдлэг | Ур чадвар
Zangia,Бүтээгдэхүүний менежер Psyfint төсөл,“Оптимал Эн Макс ХХК”,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,Үйл ажиллагааны менежер /Эмэгтэй/,Жинжий Майнинг,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,"Харилцааны менежер /Зээл, борлуулалт/ Хархорин салбар",Монгол Ай Ди ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Zangia,СУПЕРВАЙЗОР /Хүнс /,Нано Интернэйшнл ХХК,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,"Харилцааны менежер /Зээл, борлуулалт/ Өмнөговь салбар",Монгол Ай Ди ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Zangia,Борлуулалтын менежер /ХҮННҮ КОНКРЕТ ХХК/,ТЭСО ИНДАСТРИАЛ ПАРК ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,Орос хэлтэй Брэнд хариуцсан маркетингийн менежер,Bimex holding,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Хэлний мэдлэг | Боловсрол | Ур чадвар
Zangia,"Харилцааны менежер/Зээл, борлуулалт/ UB tower",Монгол Ай Ди ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Zangia,Зээл хариуцсан менежер /Pearl tower/,Монгол Ай Ди ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Ур чадвар | Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,МЭДЭЭЛЛИЙН АЮУЛГҮЙ БАЙДАЛ ХАРИУЦСАН МЕНЕЖЕР,POCKET,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Мэдээллийн аюулгүй байдал болон систем администрат,Мэдлэг | Ур чадвар | Хэлний мэдлэг
Zangia,Технологич,Чингис шар айраг ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Шийдлийн менежер,Таван Богд Нура ХХК,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар
Zangia,Борлуулалт импортын менежер (K-GLOW),Номин Холдинг,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар
Zangia,ТӨСЛИЙН МЕНЕЖЕР,POCKET,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Ур чадвар | Хэлний мэдлэг
Zangia,ТООЦООНЫ НЯГТЛАН БОДОГЧ,Грийн Групп,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Ур чадвар | Хувь хүний чанар
Zangia,ХИМИЧ,Тэсо Фүүдс ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Хувь хүний чанар | Ур чадвар | Туршлага
Zangia,Борлуулалтын менежер /МНБМ/,Ньюпрогресс Групп ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Ур чадвар
Zangia,ТӨСЛИЙН МЕНЕЖЕР,Интерактив ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Хэлний мэдлэг
Zangia,ГРАФИК ДИЗАЙНЕР,Интерактив ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Мультимедиа дизайнер,Боловсрол | Ур чадвар | Туршлага | Хувь хүний чанар
Zangia,Карт хариуцсан менежер /UB tower оффис/,Монгол Ай Ди ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Ур чадвар | Боловсрол | Туршлага | Мэдлэг
Zangia,ТӨСЛИЙН БОРЛУУЛАЛТ ХАРИУЦСАН МЕНЕЖЕР,“Бьюлд март” ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Туршлага | Мэдлэг | Ур чадвар | Боловсрол
Zangia,Маркетингийн менежер,Эко констракшн ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,Авто тээврийн менежер,Эс Би Логистикс ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Ур чадвар | Мэдлэг | Хувь хүний чанар
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР,Юнигаз ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Zangia,ЛОЯАЛТИ МЕНЕЖЕР,Нэкст Групп XXK,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,
Zangia,Борлуулалтын менежер /Хүнсний нэмэлт бүтээгдэхүүн/,Бридж Групп,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,
Zangia,Чанарын менежер,Стимо ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бусад,
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР,Тнгри инвест ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,
Zangia,Маркетинг борлуулалтын менежер,Их Монгол Проперти ХХК,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Бусад,
Zangia,Төслийн менежер,Номад Эф энд Би ХХК,1800000,2100000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,
Zangia,Маркетингийн менежер /MGLA/,Ти Эм Эл ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,
Zangia,Салбар дэлгүүрийн менежер,Divine Jewellery,1800000,2100000,,Менежмент,7,Менежер / Супервайзор,Бусад,
Zangia,Хамтын ажиллагаа хариуцсан менежер,Би Ар Би ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,
Zangia,Оффис менежер,Би Ар Би ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,Туршлага | Компьютерийн мэдлэг | Ур чадвар
Zangia,СӨХ-ын үйл ажиллагаа хариуцсан менежер,Bella Vista СӨХ,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Компьютерийн мэдлэг | Ур чадвар
Zangia,ТООЦООНЫ НЯГТЛАН БОДОГЧ,Цахиур Төмөр ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага | Программын мэдлэг
Zangia,Байгууллага борлуулалт хариуцсан менежер,Тисэлс ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Туршлага | Бусад
Zangia,Нөөцийн хяналтын менежер,Сүү Хувьцаат Компани,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,Зочин угтах албаны менежер,Түү мандал,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,Туршлага | Гадаад хэл
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР /Ази Фарм Трейд ХХК/,Ази Фарма ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,"Суурь, бүрэн дунд боловсрол хариуцсан сургалтын менежер",Амжилт Кибер,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Гадаад хэл
Zangia,"Борлуулалт, Маркетингийн Менежер",Глобал Нэгдэл ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Гадаад хэл
Zangia,"Салбар хариуцсан мeнeжeр, Удирдах ажил",Дэсарон,1800000,2100000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага
Zangia,Хүний нөөцийн менежер,Ви Эм Си Групп ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Гадаад хэл
Zangia,Супервайзер,ӨРНҮҮН АРВИЖИХ ТРЕЙД ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Боловсрол | Компьютерийн мэдлэг
Zangia,Хүний нөөцийн ахлах менежер,Астра Групп,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол
Zangia,Маркетингийн менежер,Натурал текстайл групп ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,Бүтээгдэхүүн хөгжүүлэлтийн менежер,Натурал текстайл групп ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Боловсрол | Гадаад хэл
Zangia,Борлуулалтын сувгийн менежер /Хөдөө орон нутаг/,Монос Косметик,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Бусад | Бусад
Zangia,Борлуулалтын менежер,Хүнс Групп,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,Борлуулалтын менежер /Хорека/ MGLA,Ти Эм Эл ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,Эрсдэлийн менежер,Нэткапитал санхүүгийн корпораци,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,"эдийн засаг, санхүү, нягтлан бодогч, математик загварчлал, инженер чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй; | аман болон бичгийн ур чадвартай болон хэрэглээний программуудыг бүрэн эзэмшсэн; | англи хэлний дундаас дээш түвшний мэдлэгтэй; | agile сэтгэлгээтэй, өөрчлөлтөд дасан зохицох, тасралтгүй суралцах зан төлөвтэй; | зээлийн эрсдэлийн мэдлэгэтэй бол давуу тал болно."
Zangia,Хүний нөөцийн менежер,Сирм ХХК,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн менежмент, бизнесийн удирдлага, сэтгэл судлал эсвэл холбогдох чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | хүний нөөцийн чиглэлээр 2 ба түүнээс дээш жил ажилласан туршлагатай | хөдөлмөрийн хууль, хөдөлмөрийн харилцааны талаар мэдлэгтэй | сонгон шалгаруулалт, сургалт хөгжил, гүйцэтгэлийн үнэлгээний туршлагатай | бичиг баримт боловсруулах, тайлан мэдээ гаргах чадвартай | харилцааны өндөр соёлтой, багаар болон бие даан ажиллах чадвартай | асуудал шийдвэрлэх, дүн шинжилгээ хийх чадвартай | компьютерийн хэрэглээний программууд (ms word, excel, powerpoint) эзэмшсэн | ёс зүйтэй, нууц мэдээлэл хадгалах чадвартай"
Zangia,Хүний нөөцийн менежер,БОСА ИМПЕКС ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"* хүний нөөц, бизнесийн удирдлага чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | * тухайн мэргэжлээрээ 3-аас дээш жил ажилласан туршлагатай | * компьютерийн хэрэглээний программуудыг бүрэн эзэмшсэн | * удирдан зохион байгуулах, төлөвлөх, дүгнэх, тайлагнах чадвартай | * хөдөлмөрийн тухай хууль тогтоомжийн өндөр мэдлэгтэй | * харилцааны ур чадвартай | * эерэг хандлагатай | * сэтгэл хөдлөлөө хянах, өөрийгөө мотивацижуулах чадвартай"
Zangia,Дэлгүүрийн менежер,Премиум Нэксус ХК,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Бусад,"бакалаврын зэрэгтэй, /худалдаа, борлуулалтын чиглэлээр бол давуу тал болно/ | дэлгүүрийн менежерээр 1-3 жил ажилласан туршлагатай | харилцааны өндөр ур чадвартай, багийн ажиллах чадвартай | борлуулалтын стратеги боловсруулах, хэрэгжүүлэх чадвартай | санхүүгийн тооцоолол хийх, тайлагнах чадвартай | компьютерийн хэрэглээний программ дээр ажиллах чадвартай | ажлын ачаалал даах, цагийн менежментийг сайн зохион байгуулах | аливаа асуудлыг шийдвэрлэх, сэтгэлгээний уян хатан байдал сайтай"
Zangia,Салбарын борлуулалтын менежер,Эс Ти Креатив,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"бакалаврын зэрэгтэй, худалдаа, бизнесийн чиглэлээр ажиллаж байсан туршлагатай | судалгаа, анализ хийх чадвартай | харилцааны ур чадвартай | багаар ажиллах чадвартай | компьютерын мэдлэгтэй"
Zangia,Кафе менежер,Жэй Пи Эн Эм ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,"кафе/ресторан/үйлчилгээний байгууллагад менежерээр ажиллаж байсан туршлагатай | хоол зүйч, хоол үйлдвэрлэлийн чиглэлээр мэргэжлийн сургууль төгссөн | манлайлах чадвартай, хариуцлагатай, шийдвэр гаргах чадвартай | япон хэлний мэдлэгтэй бол давуу тал болно | үйлчилгээ, харилцааны соёлтой"
Zangia,Маркетингийн менежер,Эмералд Эс Эй ХХК,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,маркетингийн чиглэлээр бакалаврын зэрэгтэй байх | маркетингийн менежерээр 1 жил ажилласан туршлагатай байх | англи хэлний мэдлэгтэй байх | судалгааны чадвар сайн | багийн удирдлагын чадвартай | бүтээлч сэтгэлгээтэй байх | коммуникацийн ур чадвартай | асуудал шийдвэрлэх чадвартай
Zangia,Маркетингийн менежер,МонФүүдЛанд ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"маркетинг болон холбоотой салбарт бакалаврын зэрэгтэй байх | маркетингийн менежерээр 3-5 жил ажилласан туршлагатай | дижитал маркетингийн стратеги, сошиал медиа платформуудын мэдлэгтэй байх | судалгаа, шинжилгээ хийх чадвартай | брэндийн хөгжил, хэрэглэгчийн зан төлөвийн талаар ойлголттой байх | багийн ажиллагаа, харилцааны өндөр ур чадвартай | өгөгдөлд суурилсан шийдвэр гаргах чадвартай"
Zangia,Үйл ажиллагаа хариуцсан менежер,Ачтан эмнэлэг,1800000,2100000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,"бизнесийн удирдлага болон үйл ажиллагааны чиглэлээр бакалавр, түүнээс дээш зэрэгтэй | зохион байгуулалтын болон харилцааны өндөр чадвартай байх | бүтээлч сэтгэлгээ, санаачлагатай байх | цагийн менежменттэй байх | компьютерийн хэрэглээний мэдлэгтэй байх | үйлчилгээний байгууллагад ажиллаж байсан туршлагатай | тайлан төлөвлөгөө боловсруулах чадвартай | шинэ санал санаачлага дэвшүүлэх, удирдан зохион байгуулах чадвартай | шалтгаан бус шийдэлд тулгуурласан байх | тоон шинжилгээ хийж, дүгнэлт боловсруулах, төлөвлөлт хийх чадвартай | харилцааны өндөр ур чадвартай | багаар ажиллах, удирдах манлайлах ур чадвартай"
Zangia,Чанарын менежер,Фүүди Монголиа ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,"1. хүнсний технологич, чанарын менежер, эрүүл ахуйчаар бакалавр болон түүнээс дээш зэрэгтэй | 2. 2с дээш жилийн туршлагатай | 3. тогтвортой ажиллах | 4. удирдах ур чадвартай | 5. iso, haccp, gmp мэдлэгтэй | 6. зөв хандлагатай"
Zangia,Хүний нөөцийн менежер,Пастри Корп ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"бакалаврын зэрэгтэй (хүний нөөц, менежмент чиглэлээр) | хүний нөөцийн менежмийн чиглэлээр 3-с доошгүй жил ажилласан туршлагатай | ажлын амжилттай стратеги боловсруулах чадвартай | англи хэлний дунд түвшний мэдлэгтэй | харилцааны болон гэрээ хэлцлийн өндөр ур чадвартай | тогтмол, хариуцлагатай, багаар ажиллах чадвартай | мэдээллийн системийг ашиглах чадвартай | судалгаа, шинжилгээ хийх чадвартай"
Zangia,Гадаад худалдааны хангамжын менежер /Хятад хэлтэй/,Жинжий Майнинг,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"гадаад худалдаа, татан авалтын салбарт 3-с доошгүй жилийн туршлага | гадаад худалдаа, татан авалт, бизнесийн удирдлагаар бакалаврын зэрэгтэй байх | гадаад хэлний мэдлэг (хятад, англи) | худалдааны гэрээ, баримт бичиг боловсруулах мэдлэгтэй байх | харилцааны болон negotiation ур чадвар сайн байх | санхүүгийн тайлан, дүн шинжилгээ хийх чадвартай | судалгаа, анализ хийх чадвартай | гадаад худалдааны хуулийн зохицуулалтыг мэддэг байх | компьютерийн хэрэглээний програмуудыг эзэмшсэн | бүтээлч сэтгэлгээ, асуудал шийдвэрлэх чадвартай байх | ачаалал даах, бие даан ажиллах, шийдьэр гаргах чадвартай байх | гадаад зах зээлд ажиллах сонирхолтой"
Zangia,Харилцагчийн менежер,Оракль Бьюти Монголиа ХХК,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Гадаад хэл | Туршлага
Zangia,Маркетинг Борлуулалтын менежер,Хамтын хүч констракшн,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Чадвар | Чадвар
Zangia,Бүтээгдэхүүн хөгжлийн менежер,Монгол Даатгал ХК,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Гадаад хэл
Zangia,Супервайзер,Сатурн фүүдс ХХК,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Чадвар | Бусад
Zangia,Салбарын туслах менежер,М Март,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Мэдлэг
Zangia,Борлуулалтын менежер /Шингэн хүнс-Wine/,Сикст автомашин түрээс,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Гадаад хэл
Zangia,Байгууллагын харилцагч хариуцсан менежер,Нарру ХХК,1800000,2100000,[],Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Программ хангамж
Zangia,Худалдан авалтын менежер,Таван Богд Групп,4000000,4500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Мэдлэг | Гадаад хэл
Zangia,"Олон нийт, хамтын ажиллагаа хариуцсан менежер",Монголын Банкны Холбоо ГҮТББ,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Гадаад хэл
Zangia,Салбар хариуцсан ерөнхий менежер,Астра Групп,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Мэдлэг
Zangia,Төслийн менежер (импорт),Номин Холдинг,4000000,4500000,[],Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Гадаад хэл
Zangia,"Захиргаа, хүний нөөцийн менежер",Актив гарден,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,Хүний нөөцийн менежер,Актив гарден,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,"Тогтолцоо, чанар хариуцсан ахлах менежер",Алтан Жолоо Трейд ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Категори менежер /Нөөшилсөн бүтээгдэхүүн /,Алтан Жолоо Трейд ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Ур чадвар
Zangia,Менежер,Билэгт Дөлгөөн ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Ур чадвар | Хэлний мэдлэг
Zangia,АШИГЛАЛТ ҮЙЛЧИЛГЭЭНИЙ МЕНЕЖЕР,Гурван бухат групп ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Ур чадвар
Zangia,Хүний нөөцийн менежер,Дельта Холдинг,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Туршлага | Боловсрол
Zangia,Борлуулалтын менежер,Da jin long global trade,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Туршлага | Ур чадвар
Zangia,ДОТООД ХЯНАЛТЫН МЕНЕЖЕР,Милко ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР,Рэй Менежмент Групп ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,Хүний нөөцийн менежер,Женко Тур Бюро ХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,БОРЛУУЛАЛТЫН  МЕНЕЖЕР /АФТ/,Ази Фарма  ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,УС ХАНГАМЖ АРИУТГАХ ТАТУУРГЫН ИНЖЕНЕР,Чамбай Зам ХХК,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Бусад
Zangia,Борлуулалтын менежер /B2B/,"""Дүүрэн фүүд"" ХХК",3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,Борлуулалтын менежер,Премиум Тауэр ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,Маркетингийн менежер,Транскапитал,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,"Сошиал, дижитал маркетингийн менежер",Ай Сити Медиа,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Ур чадвар
Zangia,Борлуулалтын менежер,Тод Торго,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Ур чадвар | Туршлага
Zangia,САЛБАРЫН МЕНЕЖЕР,Наран Март ХХК,1800000,2100000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Мэдлэг
Zangia,САНХҮҮГИЙН ШИНЖЭЭЧ / худалдаа борлуулалт чиглэлээр/,Наран Март ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага
Zangia,Импорт менежер /Англи хэлтэй/,Алтан Жолоо Трейд ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Борлуулалтын менежер /ЭйЖиЖиЭс ХХК/-Яармагт,Ньюпрогресс Групп ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Zangia,Эрсдэлийн удирдлагын менежер,Таван Богд Групп,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Хандлага | Программ хангамж
Zangia,Шингэн хүнс хариуцсан Бренд менежер /Wine/,ЛиквиМоли Монгол,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Боловсрол | Хэлний мэдлэг | Ур чадвар
Zangia,Цахилгааны инженер /NG/,Ти Эм Эл ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
